system_id,comp1,comp2,T_K,x1,y1,P_kPa,Psat1_kPa,Psat2_kPa,source,data_type
33,1-propanol,water,333.15,1.0,1.0,19.5868,19.5868,19.9403,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.0,0.0,47.3684,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.02,0.2568,62.6159,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.04,0.359,71.6061,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.06,0.4097,76.955,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.08,0.4377,80.1426,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.1,0.4538,82.0291,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.15,0.4705,83.9344,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.2,0.4738,84.2827,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.25,0.4734,84.2501,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.3,0.4724,84.1829,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.35,0.472,84.1617,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.4,0.4726,84.1807,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.45,0.4745,84.2087,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.5,0.4775,84.2079,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.55,0.482,84.1377,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.6,0.4881,83.9513,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.65,0.4962,83.5866,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.7,0.5071,82.9509,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.75,0.5223,81.894,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.8,0.5441,80.1609,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.85,0.5777,77.3051,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.9,0.6338,72.5219,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.95,0.7406,64.3165,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,0.98,0.8626,56.6453,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
34,1-propanol,water,353.15,1.0,1.0,49.8055,49.8055,47.3684,DECHEMA_I_Part1/Murti_VanWinkle_1958,lit-NRTL-calc
35,2-propanol,water,333.15,0.0,0.0,19.9403,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.02,0.3402,29.6741,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.04,0.4673,36.2006,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.06,0.531,40.6081,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.08,0.5676,43.5971,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.1,0.5903,45.626,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.15,0.618,48.2627,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.2,0.628,49.1938,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.25,0.6311,49.464,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.3,0.6315,49.5001,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.35,0.6312,49.4771,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.4,0.6309,49.463,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.45,0.6313,49.4786,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.5,0.6326,49.5225,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.55,0.6353,49.5826,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.6,0.6396,49.6386,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.65,0.6461,49.6614,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.7,0.6556,49.6079,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.75,0.6694,49.4124,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.8,0.6895,48.9692,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.85,0.7198,48.1047,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.9,0.7675,46.5247,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.95,0.8478,43.7203,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,0.98,0.9257,41.0982,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
35,2-propanol,water,333.15,1.0,1.0,38.785,38.785,19.9403,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.0,0.0,47.3684,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.02,0.3296,69.3724,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.04,0.458,84.4845,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.06,0.5238,94.9271,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.08,0.5623,102.1691,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.1,0.5865,107.1961,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.15,0.6171,113.977,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.2,0.6286,116.5457,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.25,0.6327,117.3836,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.3,0.6336,117.5555,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.35,0.6334,117.5236,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.4,0.6331,117.4815,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.45,0.6333,117.4988,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.5,0.6344,117.5847,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.55,0.6368,117.7158,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.6,0.6409,117.8455,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.65,0.6473,117.9025,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.7,0.6568,117.7807,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.75,0.6708,117.3184,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.8,0.6913,116.2612,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.85,0.7222,114.1987,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.9,0.7704,110.4529,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.95,0.8507,103.8779,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,0.98,0.9276,97.8018,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
36,2-propanol,water,353.15,1.0,1.0,92.4888,92.4888,47.3684,Perrys_DECHEMA/Chu_1950,NRTL-generated
37,chloroform,methanol,298.15,0.0,0.0,16.8258,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.02,0.0035,16.5343,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.04,0.0076,16.2277,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.06,0.0125,15.9083,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.08,0.0183,15.5787,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.1,0.0251,15.2413,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.15,0.0471,14.3805,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.2,0.0783,13.528,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.25,0.1212,12.726,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.3,0.1781,12.0177,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.35,0.2508,11.4464,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.4,0.3392,11.0554,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.45,0.4406,10.8866,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.5,0.5488,10.9795,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.55,0.6556,11.3689,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.6,0.7523,12.0826,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.65,0.8328,13.1374,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.7,0.8944,14.5338,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.75,0.938,16.2499,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.8,0.9665,18.2334,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.85,0.9838,20.3916,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.9,0.9934,22.5824,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.95,0.9981,24.6061,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,0.98,0.9995,25.6342,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
37,chloroform,methanol,298.15,1.0,1.0,26.2025,26.2025,16.8258,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.0,0.0,44.493,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.02,0.0032,43.713,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.04,0.0071,42.8933,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.06,0.0116,42.0397,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.08,0.0169,41.1577,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.1,0.023,40.2534,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.15,0.043,37.9348,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.2,0.0711,35.6123,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.25,0.1097,33.3871,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.3,0.1612,31.3627,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.35,0.2275,29.6433,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.4,0.3094,28.3318,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.45,0.4052,27.5273,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.5,0.5104,27.3218,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.55,0.6175,27.7951,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.6,0.718,29.0086,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.65,0.8046,30.9969,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.7,0.8733,33.7569,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.75,0.9235,37.2351,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.8,0.9575,41.3122,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.85,0.9788,45.7863,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.9,0.991,50.357,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.95,0.9972,54.6141,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,0.98,0.9992,56.8058,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
38,chloroform,methanol,318.15,1.0,1.0,58.0379,58.0379,44.493,Nagata_1969/DECHEMA_CHCl3,lit-NRTL-calc
39,chloroform,acetone,298.15,0.0,0.0,30.5348,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.02,0.0034,30.002,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.04,0.0076,29.4394,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.06,0.0126,28.8531,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.08,0.0184,28.2493,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.1,0.0253,27.6336,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.15,0.0476,26.0788,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.2,0.0783,24.564,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.25,0.1191,23.1569,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.3,0.1709,21.9126,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.35,0.2339,20.8733,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.4,0.3074,20.0683,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.45,0.389,19.5152,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.5,0.4754,19.2204,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.55,0.5625,19.1805,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.6,0.6463,19.3829,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.65,0.7233,19.8077,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.7,0.7912,20.4281,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.75,0.8487,21.2119,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.8,0.8959,22.1225,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.85,0.9335,23.1197,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.9,0.9624,24.1614,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.95,0.9842,25.2036,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,0.98,0.9943,25.811,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
39,chloroform,acetone,298.15,1.0,1.0,26.2025,26.2025,30.5348,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.0,0.0,97.4597,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.02,0.0038,95.7975,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.04,0.0083,94.0525,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.06,0.0136,92.242,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.08,0.0198,90.3832,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.1,0.027,88.4923,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.15,0.05,83.7272,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.2,0.0812,79.0863,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.25,0.1219,74.7654,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.3,0.1732,70.9251,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.35,0.235,67.6902,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.4,0.3067,65.1498,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.45,0.3862,63.3587,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.5,0.4704,62.3395,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.55,0.5556,62.0854,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.6,0.6381,62.563,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.65,0.7146,63.7157,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.7,0.7828,65.4671,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.75,0.8412,67.7236,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.8,0.8898,70.3783,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.85,0.9289,73.3139,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.9,0.9595,76.406,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.95,0.9828,79.526,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,0.98,0.9938,81.3574,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
40,chloroform,acetone,328.15,1.0,1.0,82.5443,82.5443,97.4597,Perrys_Table13-9/Gmehling_DECHEMA_I4,NRTL-generated
41,benzene,cyclohexane,298.15,0.0,0.0,13.0439,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.02,0.0395,13.3124,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.04,0.0752,13.5575,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.06,0.1078,13.7812,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.08,0.1377,13.985,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.1,0.1652,14.1707,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.15,0.2255,14.564,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.2,0.2765,14.8709,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.25,0.3208,15.1063,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.3,0.3601,15.282,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.35,0.3959,15.4069,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.4,0.4293,15.4876,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.45,0.4612,15.5285,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.5,0.4923,15.532,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.55,0.5235,15.4987,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.6,0.5555,15.4277,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.65,0.5892,15.3157,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.7,0.6254,15.1579,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.75,0.6654,14.9471,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.8,0.7107,14.6734,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.85,0.7632,14.3242,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.9,0.8257,13.8833,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
41,benzene,cyclohexane,298.15,0.95,0.9025,13.3303,12.6394,13.0439,Kurihara_1997_JCED42,lit-NRTL-calc
